DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
PMI;2023-05-31;14:55;2023-05-31;15:05;;;DP;Flight Departed;CGN;2023-05-31;17:20;2023-05-31;17:40;1;B40;LD;Flight Landed;QS;581;73H;LD;Flight Landed
PMI;2023-05-31;15:05;2023-05-31;14:57;;;DP;Flight Departed;BRE;2023-05-31;17:45;2023-05-31;17:36;;;LD;Flight Landed;E6;6828;32A;LD;Flight Landed
PMI;2023-05-31;15:05;2023-05-31;15:05;;;DP;Flight Departed;BSL;2023-05-31;17:05;2023-05-31;17:00;;;LD;Flight Landed;E6;6810;32A;LD;Flight Landed
PMI;2023-05-31;15:05;2023-05-31;15:43;;D88;DP;Flight Departed;ZRH;2023-05-31;17:00;2023-05-31;17:46;;;LD;Flight Landed;LX;2157;32B;LD;Flight Landed
PMI;2023-05-31;15:10;2023-05-31;15:34;;;DP;Flight Departed;BER;2023-05-31;17:55;2023-05-31;18:19;1;A32;LD;Flight Landed;EW;8591;320;LD;Flight Landed
PMI;2023-05-31;15:20;2023-05-31;15:46;;;DP;Flight Departed;MUC;2023-05-31;17:35;2023-05-31;17:53;1;;LD;Flight Landed;EW;1995;32A;LD;Flight Landed
PMI;2023-05-31;15:20;2023-05-31;15:31;;;DP;Flight Departed;DRS;2023-05-31;17:55;2023-05-31;18:01;;;LD;Flight Landed;E6;6802;32A;LD;Flight Landed
PMI;2023-05-31;15:30;2023-05-31;15:33;;;DP;Flight Departed;CGN;2023-05-31;17:55;2023-05-31;17:55;1;B81;LD;Flight Landed;EW;583;320;LD;Flight Landed
PMI;2023-05-31;15:30;2023-05-31;15:37;;;DP;Flight Departed;DUS;2023-05-31;18:05;2023-05-31;18:03;;B35B;LD;Flight Landed;E6;9595;31D;LD;Flight Landed
PMI;2023-05-31;15:45;2023-05-31;15:43;;;DP;Flight Departed;CGN;2023-05-31;18:10;2023-05-31;18:03;1;B20;LD;Flight Landed;EW;585;32Z;LD;Flight Landed
PMI;2023-05-31;15:50;2023-05-31;15:51;;;DP;Flight Departed;STR;2023-05-31;18:00;2023-05-31;17:52;1;;LD;Flight Landed;EW;2585;320;LD;Flight Landed
