FlightId;DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
2A3522;FRA;2023-05-18;18:21;2023-05-18;18:23;Station;T07;DP;Flight Departed;QDU;2023-05-18;19:44;2023-05-18;20:08;;;LD;Flight Landed;2A;3522;TRN;LD;Flight Landed
LH1018;FRA;2023-05-18;18:25;2023-05-18;18:27;1;A26;DP;Flight Departed;BRU;2023-05-18;19:20;2023-05-18;19:19;;;LD;Flight Landed;LH;1018;32A;LD;Flight Landed
LH1198;FRA;2023-05-18;18:25;2023-05-18;18:31;1;A21;DP;Flight Departed;ZRH;2023-05-18;19:15;2023-05-18;19:20;;;LD;Flight Landed;LH;1198;32A;LD;Flight Landed
2A3482;FRA;2023-05-18;18:34;2023-05-18;18:34;Station;T04;DP;Flight Departed;QWU;2023-05-18;20:01;2023-05-18;20:00;;;LD;Flight Landed;2A;3482;TRN;LD;Flight Landed
2A3726;FRA;2023-05-18;18:41;2023-05-18;18:43;Station;T06;DP;Flight Departed;XIU;2023-05-18;21:07;2023-05-18;21:06;;;LD;Flight Landed;2A;3726;TRN;LD;Flight Landed
2A3542;FRA;2023-05-18;18:42;2023-05-18;18:45;Station;T07;DP;Flight Departed;QKL;2023-05-18;19:31;2023-05-18;19:48;;;LD;Flight Landed;2A;3542;TRN;LD;Flight Landed
LH198;FRA;2023-05-18;18:45;2023-05-18;18:46;1;A24;DP;Flight Departed;BER;2023-05-18;19:55;2023-05-18;19:43;1;B20;LD;Flight Landed;LH;198;319;LD;Flight Landed
2A3424;FRA;2023-05-18;18:51;2023-05-18;19:02;Station;T05;DP;Flight Departed;ZWS;2023-05-18;20:08;2023-05-18;20:09;;;LD;Flight Landed;2A;3424;TRN;LD;Flight Landed
LH030;FRA;2023-05-18;19:00;2023-05-18;18:58;1;A54;DP;Flight Departed;HAM;2023-05-18;20:10;2023-05-18;19:55;2;;LD;Flight Landed;LH;030;32A;LD;Flight Landed
2A3626;FRA;2023-05-18;19:07;2023-05-18;19:30;Station;T06;DP;Flight Departed;QKL;2023-05-18;20:04;2023-05-18;20:27;;;LD;Flight Landed;2A;3626;TRN;LD;Flight Landed
2A3664;FRA;2023-05-18;19:07;2023-05-18;19:30;Station;T06;DP;Flight Departed;MKF;2023-05-18;21:54;2023-05-18;22:27;;;LD;Flight Landed;2A;3664;TRN;LD;Flight Landed
LH118;FRA;2023-05-18;19:15;2023-05-18;19:27;1;A52;DP;Flight Departed;MUC;2023-05-18;20:10;2023-05-18;20:14;2;G28;LD;Flight Landed;LH;118;78S;LD;Flight Landed
2A3524;FRA;2023-05-18;19:21;2023-05-18;19:24;Station;T07;DP;Flight Departed;QDU;2023-05-18;20:47;2023-05-18;20:54;;;LD;Flight Landed;2A;3524;TRN;LD;Flight Landed
2A3426;FRA;2023-05-18;19:24;2023-05-18;19:23;Station;T05;DP;Flight Departed;ZWS;2023-05-18;20:38;2023-05-18;20:37;;;LD;Flight Landed;2A;3426;TRN;LD;Flight Landed
LH844;FRA;2023-05-18;19:25;2023-05-18;19:25;1;A50;DP;Flight Departed;ARN;2023-05-18;21:30;2023-05-18;21:22;5;;LD;Flight Landed;LH;844;319;LD;Flight Landed
LH1428;FRA;2023-05-18;19:30;2023-05-18;19:36;1;B33;DP;Flight Departed;SOF;2023-05-18;22:40;2023-05-18;22:40;2;;LD;Flight Landed;LH;1428;32A;LD;Flight Landed
OS216;FRA;2023-05-18;19:30;2023-05-18;19:21;1;A14;DP;Flight Departed;VIE;2023-05-18;20:55;2023-05-18;20:33;3;ARS;LD;Flight Landed;OS;216;320;LD;Flight Landed
2A3484;FRA;2023-05-18;19:34;2023-05-18;19:34;Station;T05;DP;Flight Departed;QWU;2023-05-18;21:01;2023-05-18;21:00;;;LD;Flight Landed;2A;3484;TRN;LD;Flight Landed
LH200;FRA;2023-05-18;19:45;2023-05-18;20:39;1;A15;DP;Flight Departed;BER;2023-05-18;20:55;2023-05-18;21:35;1;B07;LD;Flight Landed;LH;200;320;LD;Flight Landed
2A3454;FRA;2023-05-18;19:51;2023-05-18;19:51;Station;T05;DP;Flight Departed;MHJ;2023-05-18;20:23;2023-05-18;20:27;;;LD;Flight Landed;2A;3454;TRN;LD;Flight Landed
LH1496;FRA;2023-05-18;19:55;2023-05-18;19:56;1;A36;DP;Flight Departed;LIS;2023-05-18;22:00;2023-05-18;21:37;1;;LD;Flight Landed;LH;1496;321;LD;Flight Landed
LH920;FRA;2023-05-18;20:00;2023-05-18;20:04;1;B27;DP;Flight Departed;LHR;2023-05-18;20:40;2023-05-18;20:35;2;;LD;Flight Landed;LH;920;32N;LD;Flight Landed
CL1374;FRA;2023-05-18;20:00;2023-05-18;20:14;1;A03;DP;Flight Departed;WRO;2023-05-18;21:10;2023-05-18;21:21;;;LD;Flight Landed;CL;1374;CR9;LD;Flight Landed
2A3628;FRA;2023-05-18;20:07;2023-05-18;20:09;Station;T06;DP;Flight Departed;QKL;2023-05-18;21:04;2023-05-18;21:02;;;LD;Flight Landed;2A;3628;TRN;LD;Flight Landed
2A3562;FRA;2023-05-18;20:09;;;Station;T05;NO;No Status;ZWS;2023-05-18;21:22;;;;;NO;No Status;2A;3562;TRN;CD;Flight Cancelled
LH892;FRA;2023-05-18;20:10;2023-05-18;20:25;1;A24;DP;Flight Departed;RIX;2023-05-18;23:15;2023-05-18;23:32;;;LD;Flight Landed;LH;892;32N;LD;Flight Landed
LH1422;FRA;2023-05-18;20:10;2023-05-18;20:15;1;Z22;DP;Flight Departed;OTP;2023-05-18;23:25;2023-05-18;23:40;;;LD;Flight Landed;LH;1422;32A;LD;Flight Landed
CL1460;FRA;2023-05-18;20:10;2023-05-18;20:15;1;A19;DP;Flight Departed;LJU;2023-05-18;21:20;2023-05-18;21:25;;;LD;Flight Landed;CL;1460;CR9;LD;Flight Landed
2A3526;FRA;2023-05-18;20:23;2023-05-18;20:30;Station;T07;DP;Flight Departed;QDU;2023-05-18;21:35;2023-05-18;21:37;;;LD;Flight Landed;2A;3526;TRN;LD;Flight Landed
LH1352;FRA;2023-05-18;20:30;2023-05-18;21:25;1;A01;DP;Flight Departed;WAW;2023-05-18;22:05;2023-05-18;22:51;;;LD;Flight Landed;LH;1352;320;LD;Flight Landed
2A3486;FRA;2023-05-18;20:35;2023-05-18;20:35;Station;T04;DP;Flight Departed;QWU;2023-05-18;22:01;2023-05-18;22:02;;;LD;Flight Landed;2A;3486;TRN;LD;Flight Landed
LH1090;FRA;2023-05-18;20:40;2023-05-18;20:45;1;A13;DP;Flight Departed;MRS;2023-05-18;22:15;2023-05-18;22:14;1A;;LD;Flight Landed;LH;1090;32A;LD;Flight Landed
LH1146;FRA;2023-05-18;20:40;2023-05-18;21:02;;A26;DP;Flight Departed;BIO;2023-05-18;22:45;2023-05-18;23:06;;;LD;Flight Landed;LH;1146;32A;LD;Flight Landed
2A3498;FRA;2023-05-18;20:41;2023-05-18;20:44;Station;T07;DP;Flight Departed;QDU;2023-05-18;21:51;2023-05-18;21:50;;;LD;Flight Landed;2A;3498;TRN;LD;Flight Landed
EN8046;FRA;2023-05-18;20:50;2023-05-18;21:28;1;B07;DP;Flight Departed;LNZ;2023-05-18;21:55;2023-05-18;22:42;;;LD;Flight Landed;EN;8046;E95;LD;Flight Landed
LH796;FRA;2023-05-18;20:50;2023-05-18;20:55;1;Z20;DP;Flight Departed;HKG;2023-05-19;15:25;2023-05-19;15:32;1;030;LD;Flight Landed;LH;796;346;LD;Flight Landed
LH1120;FRA;2023-05-18;20:50;2023-05-18;20:51;1;A58;DP;Flight Departed;MAD;2023-05-18;23:20;2023-05-18;23:17;2;;LD;Flight Landed;LH;1120;32A;LD;Flight Landed
LX1077;FRA;2023-05-18;20:50;2023-05-18;21:11;1;A30;DP;Flight Departed;ZRH;2023-05-18;21:55;2023-05-18;22:24;;;LD;Flight Landed;LX;1077;320;LD;Flight Landed
2A3428;FRA;2023-05-18;20:51;2023-05-18;20:51;Station;T05;DP;Flight Departed;ZWS;2023-05-18;22:08;2023-05-18;22:09;;;LD;Flight Landed;2A;3428;TRN;LD;Flight Landed
LH278;FRA;2023-05-18;21:00;2023-05-18;21:05;1;A17;DP;Flight Departed;LIN;2023-05-18;22:10;2023-05-18;22:19;;;OT;Flight On Time;LH;278;32M;OT;Flight On Time
LH332;FRA;2023-05-18;21:00;;;1;A18;NO;No Status;VCE;2023-05-18;22:15;;;;;NO;No Status;LH;332;32M;CD;Flight Cancelled
LH732;FRA;2023-05-18;21:00;2023-05-18;21:53;1;Z62;DP;Flight Departed;PVG;2023-05-19;14:50;2023-05-19;15:42;2;D71;LD;Flight Landed;LH;732;744;LD;Flight Landed
LH832;FRA;2023-05-18;21:00;2023-05-18;21:12;1;A54;DP;Flight Departed;CPH;2023-05-18;22:20;2023-05-18;22:33;2;;LD;Flight Landed;LH;832;32A;LD;Flight Landed
LH1002;FRA;2023-05-18;21:00;2023-05-18;21:04;1;A28;DP;Flight Departed;AMS;2023-05-18;22:10;2023-05-18;22:10;;;LD;Flight Landed;LH;1002;32A;LD;Flight Landed
LH1180;FRA;2023-05-18;21:00;2023-05-18;21:03;1;A34;DP;Flight Departed;OPO;2023-05-18;22:45;2023-05-18;22:29;;;LD;Flight Landed;LH;1180;32Q;LD;Flight Landed
LX1087;FRA;2023-05-18;21:00;2023-05-18;21:01;1;A03;DP;Flight Departed;GVA;2023-05-18;22:05;2023-05-18;22:17;1;;LD;Flight Landed;LX;1087;223;LD;Flight Landed
LH1138;FRA;2023-05-18;21:05;2023-05-18;21:07;1;A18;DP;Flight Departed;BCN;2023-05-18;23:05;2023-05-18;23:11;1;;LD;Flight Landed;LH;1138;32M;LD;Flight Landed
2A3630;FRA;2023-05-18;21:07;2023-05-18;21:08;Station;T06;DP;Flight Departed;QKL;2023-05-18;22:06;2023-05-18;22:06;;;LD;Flight Landed;2A;3630;TRN;LD;Flight Landed
2A3668;FRA;2023-05-18;21:07;2023-05-18;21:08;Station;T06;DP;Flight Departed;MKF;2023-05-19;00:13;2023-05-19;00:19;;;LD;Flight Landed;2A;3668;TRN;LD;Flight Landed
EN8056;FRA;2023-05-18;21:10;2023-05-18;21:12;1;B01;DP;Flight Departed;INN;2023-05-18;22:20;2023-05-18;22:17;;;LD;Flight Landed;EN;8056;E95;LD;Flight Landed
EN8830;FRA;2023-05-18;21:10;2023-05-18;21:27;1;B03;DP;Flight Departed;VRN;2023-05-18;22:20;2023-05-18;22:40;;;LD;Flight Landed;EN;8830;E95;LD;Flight Landed
LH692;FRA;2023-05-18;21:10;2023-05-18;21:30;1;B24;DP;Flight Departed;AMM;2023-05-19;02:20;2023-05-19;02:43;;014;LD;Flight Landed;LH;692;32Q;LD;Flight Landed
LH982;FRA;2023-05-18;21:10;2023-05-18;21:13;1;B31;DP;Flight Departed;DUB;2023-05-18;22:15;2023-05-18;22:15;1;;LD;Flight Landed;LH;982;32N;LD;Flight Landed
LH1164;FRA;2023-05-18;21:10;2023-05-18;21:15;1;A56;DP;Flight Departed;VLC;2023-05-18;23:30;2023-05-18;23:32;;;LD;Flight Landed;LH;1164;32N;LD;Flight Landed
CL1208;FRA;2023-05-18;21:10;2023-05-18;21:06;1;A05;DP;Flight Departed;BSL;2023-05-18;21:55;2023-05-18;21:45;;;LD;Flight Landed;CL;1208;CR9;LD;Flight Landed
LH122;FRA;2023-05-18;21:15;2023-05-18;21:32;1;A50;DP;Flight Departed;MUC;2023-05-18;22:10;2023-05-18;22:33;2;G16;LD;Flight Landed;LH;122;321;LD;Flight Landed
LH202;FRA;2023-05-18;21:15;2023-05-18;21:19;1;A19;DP;Flight Departed;BER;2023-05-18;22:25;2023-05-18;22:15;1;B17;LD;Flight Landed;LH;202;320;LD;Flight Landed
EN8762;FRA;2023-05-18;21:20;2023-05-18;21:38;1;B05;DP;Flight Departed;KTW;2023-05-18;22:45;2023-05-18;23:10;;;LD;Flight Landed;EN;8762;E90;LD;Flight Landed
LH088;FRA;2023-05-18;21:20;2023-05-18;21:27;1;A11;DP;Flight Departed;DUS;2023-05-18;22:05;2023-05-18;22:13;;B91;LD;Flight Landed;LH;088;320;LD;Flight Landed
LH842;FRA;2023-05-18;21:20;2023-05-18;21:39;1;A52;DP;Flight Departed;BLL;2023-05-18;22:35;2023-05-18;22:53;;;LD;Flight Landed;LH;842;319;LD;Flight Landed
LH876;FRA;2023-05-18;21:20;2023-05-18;21:49;1;B15;DP;Flight Departed;BGO;2023-05-18;23:20;2023-05-18;23:42;;;LD;Flight Landed;LH;876;319;LD;Flight Landed
LH1404;FRA;2023-05-18;21:20;2023-05-18;21:24;1;A68;DP;Flight Departed;ZAG;2023-05-18;22:45;2023-05-18;22:45;;;LD;Flight Landed;LH;1404;321;LD;Flight Landed
LH1560;FRA;2023-05-18;21:20;2023-05-18;21:20;1;B20;DP;Flight Departed;EVN;2023-05-19;03:25;2023-05-19;03:32;;;LD;Flight Landed;LH;1560;319;LD;Flight Landed
2A3528;FRA;2023-05-18;21:21;2023-05-18;21:36;Station;T07;DP;Flight Departed;QDU;2023-05-18;22:37;2023-05-18;22:45;;;LD;Flight Landed;2A;3528;TRN;LD;Flight Landed
2A3564;FRA;2023-05-18;21:24;2023-05-18;21:24;Station;T05;DP;Flight Departed;ZWS;2023-05-18;22:55;2023-05-18;23:08;;;LD;Flight Landed;2A;3564;TRN;LD;Flight Landed
LH360;FRA;2023-05-18;21:25;2023-05-18;21:44;1;A69;DP;Flight Departed;BRE;2023-05-18;22:20;2023-05-18;22:36;;;LD;Flight Landed;LH;360;320;LD;Flight Landed
LH034;FRA;2023-05-18;21:30;2023-05-18;21:29;1;A14;DP;Flight Departed;HAM;2023-05-18;22:35;2023-05-18;22:27;2;;LD;Flight Landed;LH;034;32M;LD;Flight Landed
SN2618;FRA;2023-05-18;21:30;2023-05-18;21:40;1;B10;DP;Flight Departed;BRU;2023-05-18;22:35;2023-05-18;22:32;;;LD;Flight Landed;SN;2618;319;LD;Flight Landed
LH242;FRA;2023-05-18;21:40;2023-05-18;21:40;1;A38;DP;Flight Departed;FCO;2023-05-18;23:30;2023-05-18;23:23;1;;LD;Flight Landed;LH;242;32M;LD;Flight Landed
LH510;FRA;2023-05-18;21:40;2023-05-18;21:59;1;B28;DP;Flight Departed;EZE;2023-05-19;06:25;2023-05-19;06:59;A;;LD;Flight Landed;LH;510;74H;LD;Flight Landed
LH974;FRA;2023-05-18;21:40;2023-05-18;22:19;1;B27;DP;Flight Departed;GLA;2023-05-18;22:40;2023-05-18;23:22;M;;LD;Flight Landed;LH;974;32N;LD;Flight Landed
LH1052;FRA;2023-05-18;21:40;2023-05-18;21:43;1;A15;DP;Flight Departed;CDG;2023-05-18;22:55;2023-05-18;23:00;1;068;LD;Flight Landed;LH;1052;320;LD;Flight Landed
LH1100;FRA;2023-05-18;21:40;2023-05-18;21:40;1;A22;DP;Flight Departed;TLS;2023-05-18;23:25;2023-05-18;23:18;;;LD;Flight Landed;LH;1100;320;LD;Flight Landed
LH1294;FRA;2023-05-18;21:40;2023-05-18;22:04;1;B22;DP;Flight Departed;LCA;2023-05-19;02:20;2023-05-19;02:47;;;LD;Flight Landed;LH;1294;32N;LD;Flight Landed
LH854;FRA;2023-05-18;21:45;2023-05-18;21:47;1;A16;DP;Flight Departed;HEL;2023-05-19;01:05;2023-05-19;01:04;;;LD;Flight Landed;LH;854;321;LD;Flight Landed
LH958;FRA;2023-05-18;21:50;2023-05-18;21:48;1;B30;DP;Flight Departed;BHX;2023-05-18;22:25;2023-05-18;22:19;;;LD;Flight Landed;LH;958;320;LD;Flight Landed
LH1108;FRA;2023-05-18;21:50;2023-05-18;21:48;1;A02;DP;Flight Departed;SZG;2023-05-18;22:45;2023-05-18;22:44;;;LD;Flight Landed;LH;1108;319;LD;Flight Landed
LH1326;FRA;2023-05-18;21:50;2023-05-18;22:00;1;Z17;DP;Flight Departed;TUN;2023-05-18;23:10;2023-05-18;23:25;M;;LD;Flight Landed;LH;1326;32N;LD;Flight Landed
LH1330;FRA;2023-05-18;21:50;2023-05-18;21:52;1;Z21;DP;Flight Departed;CMN;2023-05-19;00:20;2023-05-19;00:12;2;;LD;Flight Landed;LH;1330;32N;LD;Flight Landed
OS220;FRA;2023-05-18;21:50;2023-05-18;21:50;1;A26;DP;Flight Departed;VIE;2023-05-18;23:10;2023-05-18;23:12;3;F04A;LD;Flight Landed;OS;220;320;LD;Flight Landed
2A3458;FRA;2023-05-18;21:51;2023-05-18;21:51;Station;T05;DP;Flight Departed;MHJ;2023-05-18;22:23;2023-05-18;22:23;;;LD;Flight Landed;2A;3458;TRN;LD;Flight Landed
4Y138;FRA;2023-05-18;21:55;2023-05-18;22:04;1;C14;DP;Flight Departed;WDH;2023-05-19;08:00;2023-05-19;08:06;;;LD;Flight Landed;4Y;138;332;LD;Flight Landed
LH778;FRA;2023-05-18;21:55;2023-05-18;22:09;1;Z25;DP;Flight Departed;SIN;2023-05-19;16:20;2023-05-19;16:25;2;;LD;Flight Landed;LH;778;74H;LD;Flight Landed
LH864;FRA;2023-05-18;21:55;2023-05-18;21:57;1;A40;DP;Flight Departed;OSL;2023-05-18;23:50;2023-05-18;23:55;;;LD;Flight Landed;LH;864;32N;LD;Flight Landed
LH1318;FRA;2023-05-18;21:55;2023-05-18;22:03;1;B56;DP;Flight Departed;ALG;2023-05-18;23:25;2023-05-18;23:20;I;;LD;Flight Landed;LH;1318;319;LD;Flight Landed
LH1410;FRA;2023-05-18;21:55;2023-05-18;22:21;1;Z54;DP;Flight Departed;BEG;2023-05-18;23:45;2023-05-19;00:06;2;;LD;Flight Landed;LH;1410;32N;LD;Flight Landed
LH560;FRA;2023-05-18;22:00;2023-05-18;22:02;1;Z69;DP;Flight Departed;LAD;2023-05-19;05:30;2023-05-19;05:23;;;LD;Flight Landed;LH;560;333;LD;Flight Landed
LH584;FRA;2023-05-18;22:00;2023-05-18;22:07;1;B41;DP;Flight Departed;CAI;2023-05-19;03:05;2023-05-19;03:05;3;;LD;Flight Landed;LH;584;32M;LD;Flight Landed
LH1308;FRA;2023-05-18;22:00;2023-05-19;09:30;1;B61;DP;Flight Departed;BEY;2023-05-19;02:50;2023-05-19;14:12;;018;LD;Flight Landed;LH;1308;32Q;LD;Flight Landed
YY3762;FRA;2023-05-18;22:00;;;1;SQAIR;NO;No Status;XER;2023-05-19;00:30;;;;;NO;No Status;YY;3762;BUS;NA;No Status
LH506;FRA;2023-05-18;22:05;2023-05-18;22:12;1;B26;DP;Flight Departed;GRU;2023-05-19;04:50;2023-05-19;04:58;3;;LD;Flight Landed;LH;506;74H;LD;Flight Landed
LH572;FRA;2023-05-18;22:05;2023-05-18;22:10;1;Z52;DP;Flight Departed;JNB;2023-05-19;08:30;2023-05-19;08:30;A;;LD;Flight Landed;LH;572;74H;LD;Flight Landed
LH820;FRA;2023-05-18;22:05;2023-05-18;22:00;1;A13;DP;Flight Departed;GOT;2023-05-18;23:40;2023-05-18;23:27;;;LD;Flight Landed;LH;820;32N;LD;Flight Landed
LH948;FRA;2023-05-18;22:05;2023-05-18;22:23;1;B43;DP;Flight Departed;MAN;2023-05-18;22:45;2023-05-18;23:08;1;;LD;Flight Landed;LH;948;320;LD;Flight Landed
2A3632;FRA;2023-05-18;22:07;2023-05-18;22:10;Station;T06;DP;Flight Departed;QKL;2023-05-18;23:07;2023-05-18;23:09;;;LD;Flight Landed;2A;3632;TRN;LD;Flight Landed
LH1342;FRA;2023-05-18;22:10;2023-05-18;22:23;;A58;DP;Flight Departed;BUD;2023-05-18;23:45;2023-05-18;23:59;;;LD;Flight Landed;LH;1342;32N;LD;Flight Landed
LH058;FRA;2023-05-18;22:15;2023-05-18;22:13;1;A28;DP;Flight Departed;HAJ;2023-05-18;23:05;2023-05-18;23:02;;A05;LD;Flight Landed;LH;058;32A;LD;Flight Landed
LH136;FRA;2023-05-18;22:15;2023-05-18;22:12;1;A04;DP;Flight Departed;STR;2023-05-18;22:55;2023-05-18;22:49;1;;LD;Flight Landed;LH;136;319;LD;Flight Landed
LH150;FRA;2023-05-18;22:15;2023-05-18;22:15;1;A60;DP;Flight Departed;NUE;2023-05-18;22:55;2023-05-18;22:56;;;LD;Flight Landed;LH;150;319;LD;Flight Landed
LH216;FRA;2023-05-18;22:15;2023-05-18;22:16;1;A24;DP;Flight Departed;DRS;2023-05-18;23:10;2023-05-18;23:15;;;LD;Flight Landed;LH;216;319;LD;Flight Landed
LH576;FRA;2023-05-18;22:15;2023-05-18;22:22;1;Z66;DP;Flight Departed;CPT;2023-05-19;09:55;2023-05-19;10:09;;;LD;Flight Landed;LH;576;343;LD;Flight Landed
LH1370;FRA;2023-05-18;22:15;2023-05-18;22:13;1;A20;DP;Flight Departed;KRK;2023-05-18;23:45;2023-05-18;23:49;;;LD;Flight Landed;LH;1370;320;LD;Flight Landed
2A3496;FRA;2023-05-18;22:21;2023-05-18;22:23;Station;T06;DP;Flight Departed;QDU;2023-05-18;23:57;2023-05-19;00:04;;;LD;Flight Landed;2A;3496;TRN;LD;Flight Landed
2A3566;FRA;2023-05-18;22:55;2023-05-18;23:11;Station;T05;DP;Flight Departed;ZWS;2023-05-19;00:08;2023-05-19;00:20;;;LD;Flight Landed;2A;3566;TRN;LD;Flight Landed
LH1121;MAD;2023-05-18;06:10;2023-05-18;06:33;2;E71;DP;Flight Departed;FRA;2023-05-18;08:40;2023-05-18;08:54;1;A38;LD;Flight Landed;LH;1121;32M;LD;Flight Landed
SN3732;MAD;2023-05-18;06:20;2023-05-18;06:32;2;;DP;Flight Departed;BRU;2023-05-18;08:35;2023-05-18;08:53;;;LD;Flight Landed;SN;3732;320;LD;Flight Landed
LH1807;MAD;2023-05-18;07:15;2023-05-18;07:20;2;E71;DP;Flight Departed;MUC;2023-05-18;09:45;2023-05-18;09:46;2;K14;LD;Flight Landed;LH;1807;32N;LD;Flight Landed
LH1123;MAD;2023-05-18;08:05;2023-05-18;08:24;2;E70;DP;Flight Departed;FRA;2023-05-18;10:35;2023-05-18;11:08;1;A36;LD;Flight Landed;LH;1123;32N;LD;Flight Landed
LH1801;MAD;2023-05-18;11:55;2023-05-18;12:13;2;E74;DP;Flight Departed;MUC;2023-05-18;14:25;2023-05-18;14:32;2;G44;LD;Flight Landed;LH;1801;32V;LD;Flight Landed
SN3722;MAD;2023-05-18;12:40;2023-05-18;13:13;2;;DP;Flight Departed;BRU;2023-05-18;14:55;2023-05-18;15:15;;;LD;Flight Landed;SN;3722;320;LD;Flight Landed
LH1113;MAD;2023-05-18;13:00;2023-05-18;13:11;2;E69;DP;Flight Departed;FRA;2023-05-18;15:30;2023-05-18;15:38;1;BSO;LD;Flight Landed;LH;1113;32M;LD;Flight Landed
LH1803;MAD;2023-05-18;15:25;2023-05-18;15:31;2;E74;DP;Flight Departed;MUC;2023-05-18;17:55;2023-05-18;17:58;2;K07;LD;Flight Landed;LH;1803;32V;LD;Flight Landed
LH1115;MAD;2023-05-18;17:10;2023-05-18;17:12;2;E69;DP;Flight Departed;FRA;2023-05-18;19:40;2023-05-18;19:45;1;A34;LD;Flight Landed;LH;1115;32Q;LD;Flight Landed
SN3728;MAD;2023-05-18;17:35;2023-05-18;18:11;2;;DP;Flight Departed;BRU;2023-05-18;19:50;2023-05-18;20:29;;;LD;Flight Landed;SN;3728;320;LD;Flight Landed
2L2033;MAD;2023-05-18;19:45;2023-05-18;19:48;2;;DP;Flight Departed;ZRH;2023-05-18;22:00;2023-05-18;21:59;;;LD;Flight Landed;2L;2033;290;LD;Flight Landed
LX1951;BCN;2023-05-18;06:05;2023-05-18;06:03;1;;DP;Flight Departed;ZRH;2023-05-18;07:45;2023-05-18;07:40;;;LD;Flight Landed;LX;1951;320;LD;Flight Landed
LH1139;BCN;2023-05-18;06:50;2023-05-18;07:00;1;C75;DP;Flight Departed;FRA;2023-05-18;09:00;2023-05-18;09:01;1;B19A;LD;Flight Landed;LH;1139;32Q;LD;Flight Landed
LH1819;BCN;2023-05-18;07:40;2023-05-18;07:42;1;B52;DP;Flight Departed;MUC;2023-05-18;09:40;2023-05-18;09:34;2;G40;LD;Flight Landed;LH;1819;32V;LD;Flight Landed
LH1137;BCN;2023-05-18;08:00;2023-05-18;08:06;1;B40;DP;Flight Departed;FRA;2023-05-18;10:10;2023-05-18;10:18;1;BSO;LD;Flight Landed;LH;1137;32Q;LD;Flight Landed
EW2529;BCN;2023-05-18;09:00;2023-05-18;08:57;2;;DP;Flight Departed;STR;2023-05-18;11:10;2023-05-18;11:06;1;;LD;Flight Landed;EW;2529;31D;LD;Flight Landed
LH1809;BCN;2023-05-18;09:20;2023-05-18;09:45;1;B28;DP;Flight Departed;MUC;2023-05-18;11:20;2023-05-18;11:40;2;K12;LD;Flight Landed;LH;1809;32V;LD;Flight Landed
EW521;BCN;2023-05-18;09:30;2023-05-18;09:25;2;;DP;Flight Departed;CGN;2023-05-18;11:50;2023-05-18;11:41;1;B50;LD;Flight Landed;EW;521;32Z;LD;Flight Landed
LX1953;BCN;2023-05-18;09:50;2023-05-18;09:55;1;;DP;Flight Departed;ZRH;2023-05-18;11:40;2023-05-18;12:07;;;LD;Flight Landed;LX;1953;321;LD;Flight Landed
OS392;BCN;2023-05-18;10:00;2023-05-18;10:20;1;;DP;Flight Departed;VIE;2023-05-18;12:15;2023-05-18;12:25;3;F22A;LD;Flight Landed;OS;392;320;LD;Flight Landed
LH1125;BCN;2023-05-18;10:30;2023-05-18;11:51;1;B32;DP;Flight Departed;FRA;2023-05-18;12:40;2023-05-18;13:48;1;A18;LD;Flight Landed;LH;1125;321;LD;Flight Landed
LH1811;BCN;2023-05-18;11:45;2023-05-18;12:12;1;B40;DP;Flight Departed;MUC;2023-05-18;13:45;2023-05-18;14:02;2;K22;LD;Flight Landed;LH;1811;32M;LD;Flight Landed
LH1813;BCN;2023-05-18;13:35;2023-05-18;14:19;1;B28;DP;Flight Departed;MUC;2023-05-18;15:35;2023-05-18;16:08;2;G44;LD;Flight Landed;LH;1813;32V;LD;Flight Landed
LH1131;BCN;2023-05-18;13:50;2023-05-18;14:12;1;B24;DP;Flight Departed;FRA;2023-05-18;16:00;2023-05-18;16:05;1;A58;LD;Flight Landed;LH;1131;32Q;LD;Flight Landed
E69445;BCN;2023-05-18;14:10;2023-05-18;14:10;2;;DP;Flight Departed;DUS;2023-05-18;16:35;2023-05-18;16:27;;A50I;LD;Flight Landed;E6;9445;31D;LD;Flight Landed
EW7521;BCN;2023-05-18;14:35;2023-05-18;14:59;2;;DP;Flight Departed;HAM;2023-05-18;17:20;2023-05-18;17:38;1;;LD;Flight Landed;EW;7521;31D;LD;Flight Landed
LX1955;BCN;2023-05-18;14:55;2023-05-18;16:32;1;B28;DP;Flight Departed;ZRH;2023-05-18;16:40;2023-05-18;18:15;;;LD;Flight Landed;LX;1955;320;LD;Flight Landed
SN3704;BCN;2023-05-18;15:10;2023-05-18;16:44;1;;DP;Flight Departed;BRU;2023-05-18;17:15;2023-05-18;18:33;;;LD;Flight Landed;SN;3704;320;LD;Flight Landed
LH1815;BCN;2023-05-18;15:35;2023-05-18;15:51;1;B40;DP;Flight Departed;MUC;2023-05-18;17:35;2023-05-18;17:42;2;G16;LD;Flight Landed;LH;1815;32N;LD;Flight Landed
LH1129;BCN;2023-05-18;16:10;2023-05-18;16:11;1;C72;DP;Flight Departed;FRA;2023-05-18;18:20;2023-05-18;18:03;1;A38;LD;Flight Landed;LH;1129;32M;LD;Flight Landed
