FlightId;DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
LH1184;FRA;2023-05-19;07:50;2023-05-19;07:52;1;A19;DP;Flight Departed;ZRH;2023-05-19;08:40;2023-05-19;08:32;;;LD;Flight Landed;LH;1184;319;LD;Flight Landed
2A3430;FRA;2023-05-19;07:51;2023-05-19;07:51;Station;T05;DP;Flight Departed;MHJ;2023-05-19;08:23;2023-05-19;08:24;;;LD;Flight Landed;2A;3430;TRN;LD;Flight Landed
LH006;FRA;2023-05-19;08:00;2023-05-19;07:57;1;A11;DP;Flight Departed;HAM;2023-05-19;09:10;2023-05-19;08:56;2;;LD;Flight Landed;LH;006;321;LD;Flight Landed
LH900;FRA;2023-05-19;08:00;2023-05-19;08:04;1;B24;DP;Flight Departed;LHR;2023-05-19;08:40;2023-05-19;08:43;2;;LD;Flight Landed;LH;900;32N;LD;Flight Landed
LH952;FRA;2023-05-19;08:00;2023-05-19;08:12;1;B30;DP;Flight Departed;BHX;2023-05-19;08:35;2023-05-19;08:41;;;LD;Flight Landed;LH;952;319;LD;Flight Landed
LH1456;FRA;2023-05-19;08:05;2023-05-19;08:11;1;Z17;DP;Flight Departed;SOF;2023-05-19;11:15;2023-05-19;11:21;2;;LD;Flight Landed;LH;1456;32N;LD;Flight Landed
2A3602;FRA;2023-05-19;08:07;2023-05-19;08:25;Station;T06;DP;Flight Departed;QKL;2023-05-19;09:04;2023-05-19;09:18;;;LD;Flight Landed;2A;3602;TRN;LD;Flight Landed
2A3642;FRA;2023-05-19;08:07;2023-05-19;08:25;Station;T06;DP;Flight Departed;MKF;2023-05-19;10:55;2023-05-19;11:36;;;LD;Flight Landed;2A;3642;TRN;LD;Flight Landed
LH1308;FRA;2023-05-18;22:00;2023-05-19;09:30;1;B61;DP;Flight Departed;BEY;2023-05-19;02:50;2023-05-19;14:12;;018;LD;Flight Landed;LH;1308;32Q;LD;Flight Landed
2A3402;FRA;2023-05-19;08:09;2023-05-19;08:09;Station;T05;DP;Flight Departed;ZWS;2023-05-19;09:22;2023-05-19;09:23;;;LD;Flight Landed;2A;3402;TRN;LD;Flight Landed
LH898;FRA;2023-05-19;08:10;2023-05-19;08:11;1;A40;DP;Flight Departed;BOD;2023-05-19;09:55;2023-05-19;09:50;A;;LD;Flight Landed;LH;898;320;LD;Flight Landed
LH986;FRA;2023-05-19;08:10;2023-05-19;08:46;1;A18;DP;Flight Departed;AMS;2023-05-19;09:20;2023-05-19;09:55;;;LD;Flight Landed;LH;986;32M;LD;Flight Landed
EN8870;FRA;2023-05-19;08:15;;;1;B08;NO;No Status;PSA;2023-05-19;09:45;;;;;NO;No Status;EN;8870;E95;CD;Flight Cancelled
CL928;FRA;2023-05-19;08:15;2023-05-19;08:12;1;B32;DP;Flight Departed;LCY;2023-05-19;08:40;2023-05-19;08:34;;;LD;Flight Landed;CL;928;E90;LD;Flight Landed
EN8852;FRA;2023-05-19;08:20;2023-05-19;08:23;1;B06;DP;Flight Departed;FLR;2023-05-19;09:50;2023-05-19;10:03;;;LD;Flight Landed;EN;8852;E95;LD;Flight Landed
CL970;FRA;2023-05-19;08:20;2023-05-19;08:19;1;B33;DP;Flight Departed;BRS;2023-05-19;09:00;2023-05-19;08:51;;;LD;Flight Landed;CL;970;E90;LD;Flight Landed
OS200;FRA;2023-05-19;08:20;2023-05-19;08:23;1;A30;DP;Flight Departed;VIE;2023-05-19;09:45;2023-05-19;09:35;3;ARS;LD;Flight Landed;OS;200;320;LD;Flight Landed
2A3500;FRA;2023-05-19;08:21;2023-05-19;08:31;Station;T07;DP;Flight Departed;QDU;2023-05-19;09:36;2023-05-19;09:45;;;LD;Flight Landed;2A;3500;TRN;LD;Flight Landed
LH1028;FRA;2023-05-19;08:30;2023-05-19;08:31;1;A28;DP;Flight Departed;CDG;2023-05-19;09:45;2023-05-19;09:40;1;061;LD;Flight Landed;LH;1028;320;LD;Flight Landed
LH1074;FRA;2023-05-19;08:30;2023-05-19;08:35;1;A52;DP;Flight Departed;LYS;2023-05-19;09:45;2023-05-19;09:52;1;;LD;Flight Landed;LH;1074;319;LD;Flight Landed
LH1086;FRA;2023-05-19;08:30;2023-05-19;08:29;1;A13;DP;Flight Departed;MRS;2023-05-19;10:05;2023-05-19;10:00;1A;;LD;Flight Landed;LH;1086;320;LD;Flight Landed
CL1360;FRA;2023-05-19;08:30;2023-05-19;08:38;1;A04;DP;Flight Departed;KTW;2023-05-19;09:55;2023-05-19;10:08;C;;LD;Flight Landed;CL;1360;CR9;LD;Flight Landed
YY3754;FRA;2023-05-19;08:30;;;1;SQAIR;NO;No Status;XER;2023-05-19;11:00;;;;;NO;No Status;YY;3754;BUS;NA;No Status
2A3532;FRA;2023-05-19;08:31;2023-05-19;08:34;Station;T06;DP;Flight Departed;QKL;2023-05-19;09:32;2023-05-19;09:34;;;LD;Flight Landed;2A;3532;TRN;LD;Flight Landed
2A3460;FRA;2023-05-19;08:34;2023-05-19;08:36;Station;T05;DP;Flight Departed;QWU;2023-05-19;10:01;2023-05-19;10:03;;;LD;Flight Landed;2A;3460;TRN;LD;Flight Landed
LH324;FRA;2023-05-19;08:35;;;1;A34;NO;No Status;VCE;2023-05-19;09:50;;;;;NO;No Status;LH;324;321;CD;Flight Cancelled
LH1392;FRA;2023-05-19;08:35;2023-05-19;08:44;1;A16;DP;Flight Departed;PRG;2023-05-19;09:35;2023-05-19;09:42;2;;LD;Flight Landed;LH;1392;32A;LD;Flight Landed
2A3502;FRA;2023-05-19;08:41;2023-05-19;09:01;Station;T07;DP;Flight Departed;QDU;2023-05-19;10:06;2023-05-19;10:11;;;LD;Flight Landed;2A;3502;TRN;LD;Flight Landed
2A3710;FRA;2023-05-19;08:41;2023-05-19;08:48;Station;T06;DP;Flight Departed;XIU;2023-05-19;11:07;2023-05-19;11:10;;;LD;Flight Landed;2A;3710;TRN;LD;Flight Landed
LH270;FRA;2023-05-19;08:45;;;1;A52;NO;No Status;LIN;2023-05-19;09:55;;;;;NO;No Status;LH;270;320;CD;Flight Cancelled
LH1364;FRA;2023-05-19;08:45;2023-05-19;09:04;1;A15;DP;Flight Departed;KRK;2023-05-19;10:15;2023-05-19;10:39;;;LD;Flight Landed;LH;1364;32A;LD;Flight Landed
LH836;FRA;2023-05-19;08:50;2023-05-19;08:48;1;A03;DP;Flight Departed;BLL;2023-05-19;10:10;2023-05-19;10:03;;;LD;Flight Landed;LH;836;319;LD;Flight Landed
LX1069;FRA;2023-05-19;08:50;2023-05-19;09:34;1;A32;DP;Flight Departed;ZRH;2023-05-19;09:45;2023-05-19;10:44;;;LD;Flight Landed;LX;1069;223;LD;Flight Landed
2A3404;FRA;2023-05-19;08:51;2023-05-19;08:55;Station;T05;DP;Flight Departed;ZWS;2023-05-19;10:08;2023-05-19;10:57;;;LD;Flight Landed;2A;3404;TRN;LD;Flight Landed
CL156;FRA;2023-05-19;08:55;2023-05-19;08:57;1;A02;DP;Flight Departed;LEJ;2023-05-19;09:50;2023-05-19;09:44;;;LD;Flight Landed;CL;156;E90;LD;Flight Landed
LH1336;FRA;2023-05-19;08:55;2023-05-19;09:14;1;A24;DP;Flight Departed;BUD;2023-05-19;10:25;2023-05-19;10:47;2A;;LD;Flight Landed;LH;1336;32N;LD;Flight Landed
LH048;FRA;2023-05-19;09:00;2023-05-19;09:08;1;A50;DP;Flight Departed;HAJ;2023-05-19;09:50;2023-05-19;10:02;;A05;LD;Flight Landed;LH;048;32A;LD;Flight Landed
CL206;FRA;2023-05-19;09:00;2023-05-19;09:16;1;B05;DP;Flight Departed;DRS;2023-05-19;09:55;2023-05-19;10:08;;;LD;Flight Landed;CL;206;CR9;LD;Flight Landed
LH902;FRA;2023-05-19;09:00;2023-05-19;09:01;1;B47;DP;Flight Departed;LHR;2023-05-19;09:40;2023-05-19;09:31;2;;LD;Flight Landed;LH;902;32N;LD;Flight Landed
SN2608;FRA;2023-05-19;09:00;2023-05-19;09:19;1;B10;DP;Flight Departed;BRU;2023-05-19;10:10;2023-05-19;10:12;;;LD;Flight Landed;SN;2608;319;LD;Flight Landed
EN8766;FRA;2023-05-19;09:05;2023-05-19;09:00;1;B04;DP;Flight Departed;WRO;2023-05-19;10:15;2023-05-19;10:15;;;LD;Flight Landed;EN;8766;E90;LD;Flight Landed
CL062;FRA;2023-05-19;09:05;2023-05-19;09:10;1;A05;DP;Flight Departed;FMO;2023-05-19;09:50;2023-05-19;09:58;;;LD;Flight Landed;CL;062;CR9;LD;Flight Landed
LH074;FRA;2023-05-19;09:05;2023-05-19;09:27;1;B13;DP;Flight Departed;DUS;2023-05-19;09:50;2023-05-19;10:10;;A39;LD;Flight Landed;LH;074;320;LD;Flight Landed
LH1298;FRA;2023-05-19;09:05;2023-05-19;09:50;1;B26;DP;Flight Departed;IST;2023-05-19;13:05;2023-05-19;13:54;;B12A;LD;Flight Landed;LH;1298;321;LD;Flight Landed
LH1530;FRA;2023-05-19;09:05;2023-05-19;09:32;1;A23;DP;Flight Departed;PMI;2023-05-19;11:10;2023-05-19;11:42;;;LD;Flight Landed;LH;1530;32Q;LD;Flight Landed
2A3606;FRA;2023-05-19;09:07;2023-05-19;09:20;Station;T06;DP;Flight Departed;QKL;2023-05-19;10:04;2023-05-19;10:12;;;LD;Flight Landed;2A;3606;TRN;LD;Flight Landed
2A3644;FRA;2023-05-19;09:07;2023-05-19;09:20;Station;T06;DP;Flight Departed;MKF;2023-05-19;11:54;2023-05-19;12:10;;;LD;Flight Landed;2A;3644;TRN;LD;Flight Landed
LH248;FRA;2023-05-19;09:10;;;1;B13;NO;No Status;MXP;2023-05-19;10:20;;;1;;NO;No Status;LH;248;319;CD;Flight Cancelled
CL1470;FRA;2023-05-19;09:10;2023-05-19;09:11;1;B30;DP;Flight Departed;TSR;2023-05-19;11:55;2023-05-19;11:59;;;LD;Flight Landed;CL;1470;E90;LD;Flight Landed
LH1102;FRA;2023-05-19;09:15;2023-05-19;10:15;1;A60;DP;Flight Departed;SZG;2023-05-19;10:10;2023-05-19;11:04;;;LD;Flight Landed;LH;1102;319;LD;Flight Landed
LH1148;FRA;2023-05-19;09:15;2023-05-19;09:16;1;B19;DP;Flight Departed;AGP;2023-05-19;12:10;2023-05-19;12:02;;;LD;Flight Landed;LH;1148;32M;LD;Flight Landed
LH1276;FRA;2023-05-19;09:15;2023-05-19;09:35;1;A34;DP;Flight Departed;MLA;2023-05-19;11:45;2023-05-19;12:15;;;LD;Flight Landed;LH;1276;32Q;LD;Flight Landed
LH1278;FRA;2023-05-19;09:15;2023-05-19;10:14;1;A38;DP;Flight Departed;ATH;2023-05-19;13:05;2023-05-19;14:00;;;LD;Flight Landed;LH;1278;32M;LD;Flight Landed
CL1458;FRA;2023-05-19;09:15;2023-05-19;09:57;1;A69;DP;Flight Departed;LJU;2023-05-19;10:25;2023-05-19;11:04;;;LD;Flight Landed;CL;1458;CR9;LD;Flight Landed
LH128;FRA;2023-05-19;09:20;2023-05-19;09:26;1;A56;DP;Flight Departed;STR;2023-05-19;10:00;2023-05-19;10:04;1;;LD;Flight Landed;LH;128;319;LD;Flight Landed
OS202;FRA;2023-05-19;09:20;2023-05-19;09:34;1;A40;DP;Flight Departed;VIE;2023-05-19;10:40;2023-05-19;10:45;3;F08A;LD;Flight Landed;OS;202;320;LD;Flight Landed
2A3504;FRA;2023-05-19;09:22;2023-05-19;09:26;Station;T07;DP;Flight Departed;QDU;2023-05-19;10:37;2023-05-19;10:38;;;LD;Flight Landed;2A;3504;TRN;LD;Flight Landed
2A3406;FRA;2023-05-19;09:24;2023-05-19;09:24;Station;T05;DP;Flight Departed;ZWS;2023-05-19;10:38;2023-05-19;11:14;;;LD;Flight Landed;2A;3406;TRN;LD;Flight Landed
CL370;FRA;2023-05-19;09:25;2023-05-19;09:23;1;A03;DP;Flight Departed;FDH;2023-05-19;10:10;2023-05-19;10:07;;;LD;Flight Landed;CL;370;CR9;LD;Flight Landed
LH810;FRA;2023-05-19;09:25;2023-05-19;09:42;1;A18;DP;Flight Departed;GOT;2023-05-19;11:00;2023-05-19;11:07;;;LD;Flight Landed;LH;810;32N;LD;Flight Landed
LH988;FRA;2023-05-19;09:25;2023-05-19;09:32;1;A25;DP;Flight Departed;AMS;2023-05-19;10:35;2023-05-19;10:34;;;LD;Flight Landed;LH;988;319;LD;Flight Landed
LH1322;FRA;2023-05-19;09:25;2023-05-19;09:53;1;B43;DP;Flight Departed;TUN;2023-05-19;10:45;2023-05-19;11:22;M;;LD;Flight Landed;LH;1322;32A;LD;Flight Landed
LH1030;FRA;2023-05-19;09:30;2023-05-19;09:41;1;A11;DP;Flight Departed;CDG;2023-05-19;10:45;2023-05-19;10:54;1;067;LD;Flight Landed;LH;1030;32M;LD;Flight Landed
LH1140;FRA;2023-05-19;09:30;2023-05-19;09:35;1;A22;DP;Flight Departed;SVQ;2023-05-19;12:20;2023-05-19;12:15;;;LD;Flight Landed;LH;1140;32M;LD;Flight Landed
2A3462;FRA;2023-05-19;09:34;2023-05-19;09:41;Station;T05;DP;Flight Departed;QWU;2023-05-19;11:01;2023-05-19;11:02;;;LD;Flight Landed;2A;3462;TRN;LD;Flight Landed
4Y072;FRA;2023-05-19;09:35;2023-05-19;09:49;1;C14;DP;Flight Departed;YYC;2023-05-19;11:20;2023-05-19;11:34;;;LD;Flight Landed;4Y;072;333;LD;Flight Landed
LH848;FRA;2023-05-19;09:35;2023-05-19;09:55;1;A68;DP;Flight Departed;HEL;2023-05-19;12:55;2023-05-19;13:14;;;LD;Flight Landed;LH;848;32A;LD;Flight Landed
LH880;FRA;2023-05-19;09:40;2023-05-19;09:58;1;A30;DP;Flight Departed;TLL;2023-05-19;13:00;2023-05-19;13:10;;;LD;Flight Landed;LH;880;32N;LD;Flight Landed
LH1008;FRA;2023-05-19;09:40;2023-05-19;09:47;1;A36;DP;Flight Departed;BRU;2023-05-19;10:35;2023-05-19;10:44;;;LD;Flight Landed;LH;1008;320;LD;Flight Landed
LH178;FRA;2023-05-19;09:45;2023-05-19;10:06;1;A16;DP;Flight Departed;BER;2023-05-19;10:55;2023-05-19;11:03;1;A17;LD;Flight Landed;LH;178;32M;LD;Flight Landed
LH942;FRA;2023-05-19;09:45;2023-05-19;09:58;1;B44;DP;Flight Departed;MAN;2023-05-19;10:25;2023-05-19;10:36;1;;LD;Flight Landed;LH;942;32N;LD;Flight Landed
LH1112;FRA;2023-05-19;09:45;2023-05-19;10:10;1;B11;DP;Flight Departed;MAD;2023-05-19;12:15;2023-05-19;12:22;2;;LD;Flight Landed;LH;1112;32M;LD;Flight Landed
LH1160;FRA;2023-05-19;09:45;2023-05-19;09:51;1;A19;DP;Flight Departed;VLC;2023-05-19;12:05;2023-05-19;12:08;;;LD;Flight Landed;LH;1160;32Q;LD;Flight Landed
LH1520;FRA;2023-05-19;09:45;2023-05-19;09:52;1;B60;DP;Flight Departed;LGW;2023-05-19;10:20;2023-05-19;10:10;N;;LD;Flight Landed;LH;1520;320;LD;Flight Landed
EN8750;FRA;2023-05-19;09:50;2023-05-19;09:54;1;B08;DP;Flight Departed;LUX;2023-05-19;10:30;2023-05-19;10:46;;;LD;Flight Landed;EN;8750;E95;LD;Flight Landed
LH1126;FRA;2023-05-19;09:50;2023-05-19;10:01;1;A21;DP;Flight Departed;BCN;2023-05-19;11:50;2023-05-19;11:55;1;;LD;Flight Landed;LH;1126;321;LD;Flight Landed
LH1186;FRA;2023-05-19;09:50;2023-05-19;09:54;1;A20;DP;Flight Departed;ZRH;2023-05-19;10:40;2023-05-19;10:55;;;LD;Flight Landed;LH;1186;320;LD;Flight Landed
2A3432;FRA;2023-05-19;09:51;2023-05-19;09:54;Station;T05;DP;Flight Departed;MHJ;2023-05-19;10:23;2023-05-19;10:25;;;LD;Flight Landed;2A;3432;TRN;LD;Flight Landed
CL142;FRA;2023-05-19;09:55;2023-05-19;10:03;1;A04;DP;Flight Departed;NUE;2023-05-19;10:35;2023-05-19;10:36;;;LD;Flight Landed;CL;142;CR9;LD;Flight Landed
CL352;FRA;2023-05-19;09:55;2023-05-19;10:09;1;A50;DP;Flight Departed;BRE;2023-05-19;10:50;2023-05-19;11:02;;;LD;Flight Landed;CL;352;E90;LD;Flight Landed
LH826;FRA;2023-05-19;09:55;2023-05-19;10:12;1;B06;DP;Flight Departed;CPH;2023-05-19;11:15;2023-05-19;11:17;2;;LD;Flight Landed;LH;826;319;LD;Flight Landed
CL1202;FRA;2023-05-19;09:55;2023-05-19;10:24;1;A02;DP;Flight Departed;BSL;2023-05-19;10:40;2023-05-19;11:13;;;LD;Flight Landed;CL;1202;CR9;LD;Flight Landed
LH010;FRA;2023-05-19;10:00;2023-05-19;10:21;1;A17;DP;Flight Departed;HAM;2023-05-19;11:10;2023-05-19;11:14;2;;LD;Flight Landed;LH;010;321;LD;Flight Landed
LH440;FRA;2023-05-19;10:00;2023-05-19;10:14;1;Z25;DP;Flight Departed;IAH;2023-05-19;13:35;2023-05-19;14:04;D;D09;LD;Flight Landed;LH;440;74H;LD;Flight Landed
LH904;FRA;2023-05-19;10:00;2023-05-19;10:04;1;B25;DP;Flight Departed;LHR;2023-05-19;10:40;2023-05-19;10:45;2;;LD;Flight Landed;LH;904;32N;LD;Flight Landed
LH1544;FRA;2023-05-19;10:00;2023-05-19;10:21;1;B31;DP;Flight Departed;SJJ;2023-05-19;11:40;2023-05-19;12:07;;;LD;Flight Landed;LH;1544;320;LD;Flight Landed
LH334;FRA;2023-05-19;10:05;;;1;A28;NO;No Status;NAP;2023-05-19;12:05;;;;;NO;No Status;LH;334;32M;CD;Flight Cancelled
LH438;FRA;2023-05-19;10:05;2023-05-19;10:27;1;Z21;DP;Flight Departed;DFW;2023-05-19;13:55;2023-05-19;14:31;D;D15;LD;Flight Landed;LH;438;343;LD;Flight Landed
LH468;FRA;2023-05-19;10:05;2023-05-19;10:12;1;Z19;DP;Flight Departed;AUS;2023-05-19;13:55;2023-05-19;14:32;;001;LD;Flight Landed;LH;468;78S;LD;Flight Landed
LH886;FRA;2023-05-19;10:05;2023-05-19;10:20;1;A15;DP;Flight Departed;VNO;2023-05-19;13:05;2023-05-19;13:09;;;LD;Flight Landed;LH;886;32Q;LD;Flight Landed
LH890;FRA;2023-05-19;10:05;2023-05-19;10:24;1;A28;DP;Flight Departed;RIX;2023-05-19;13:10;2023-05-19;13:19;;;LD;Flight Landed;LH;890;321;LD;Flight Landed
LH1394;FRA;2023-05-19;10:05;2023-05-19;10:55;1;A26;DP;Flight Departed;PRG;2023-05-19;11:05;2023-05-19;11:51;2;;LD;Flight Landed;LH;1394;32A;LD;Flight Landed
2A3608;FRA;2023-05-19;10:07;2023-05-19;10:18;Station;T06;DP;Flight Departed;QKL;2023-05-19;11:04;2023-05-19;11:11;;;LD;Flight Landed;2A;3608;TRN;LD;Flight Landed
2A3646;FRA;2023-05-19;10:07;2023-05-19;10:18;Station;T06;DP;Flight Departed;MKF;2023-05-19;12:55;2023-05-19;13:09;;;LD;Flight Landed;2A;3646;TRN;LD;Flight Landed
2A3408;FRA;2023-05-19;10:09;2023-05-19;10:09;Station;T05;DP;Flight Departed;ZWS;2023-05-19;11:22;2023-05-19;11:24;;;LD;Flight Landed;2A;3408;TRN;LD;Flight Landed
OS204;FRA;2023-05-19;10:10;2023-05-19;10:20;1;A01;DP;Flight Departed;VIE;2023-05-19;11:40;2023-05-19;11:40;3;F32A;LD;Flight Landed;OS;204;321;LD;Flight Landed
LH100;FRA;2023-05-19;10:15;2023-05-19;10:28;1;A13;DP;Flight Departed;MUC;2023-05-19;11:10;2023-05-19;11:14;2;G34;LD;Flight Landed;LH;100;32M;LD;Flight Landed
4Y444;FRA;2023-05-19;10:15;2023-05-19;10:22;1;Z16;DP;Flight Departed;ATL;2023-05-19;14:15;2023-05-19;14:29;I;F03;LD;Flight Landed;4Y;444;333;LD;Flight Landed
LH582;FRA;2023-05-19;10:15;2023-05-19;10:30;1;B24;DP;Flight Departed;CAI;2023-05-19;15:20;2023-05-19;15:30;3;;LD;Flight Landed;LH;582;32Q;LD;Flight Landed
LH874;FRA;2023-05-19;10:15;2023-05-19;10:26;1;B13;DP;Flight Departed;BGO;2023-05-19;12:15;2023-05-19;12:18;;;LD;Flight Landed;LH;874;319;LD;Flight Landed
LH878;FRA;2023-05-19;10:15;2023-05-19;10:21;1;A60;DP;Flight Departed;SVG;2023-05-19;12:00;2023-05-19;12:05;;;LD;Flight Landed;LH;878;319;LD;Flight Landed
4Y512;FRA;2023-05-19;10:20;2023-05-19;10:35;1;B10;DP;Flight Departed;PMI;2023-05-19;12:25;2023-05-19;12:46;;;LD;Flight Landed;4Y;512;32A;LD;Flight Landed
LH860;FRA;2023-05-19;10:20;2023-05-19;10:28;1;A25;DP;Flight Departed;OSL;2023-05-19;12:15;2023-05-19;12:22;;;LD;Flight Landed;LH;860;32A;LD;Flight Landed
2A3506;FRA;2023-05-19;10:21;2023-05-19;10:31;Station;T07;DP;Flight Departed;QDU;2023-05-19;11:36;2023-05-19;11:40;;;LD;Flight Landed;2A;3506;TRN;LD;Flight Landed
LH454;FRA;2023-05-19;10:25;2023-05-19;10:30;1;Z66;DP;Flight Departed;SFO;2023-05-19;12:40;2023-05-19;12:55;I;G13;LD;Flight Landed;LH;454;74H;LD;Flight Landed
LH416;FRA;2023-05-19;10:30;2023-05-19;10:45;1;Z69;DP;Flight Departed;IAD;2023-05-19;13:35;2023-05-19;13:47;;B45;LD;Flight Landed;LH;416;333;LD;Flight Landed
LH456;FRA;2023-05-19;10:30;2023-05-19;10:45;1;Z58;DP;Flight Departed;LAX;2023-05-19;13:00;2023-05-19;13:31;B;154;LD;Flight Landed;LH;456;74H;LD;Flight Landed
2A3464;FRA;2023-05-19;10:34;2023-05-19;10:34;Station;T04;DP;Flight Departed;QWU;2023-05-19;12:01;2023-05-19;12:01;;;LD;Flight Landed;2A;3464;TRN;LD;Flight Landed
4Y536;FRA;2023-05-19;10:40;2023-05-19;10:50;1;B04;DP;Flight Departed;MAH;2023-05-19;12:45;2023-05-19;12:44;;;LD;Flight Landed;4Y;536;32A;LD;Flight Landed
LH232;FRA;2023-05-19;10:40;;;1;A21;NO;No Status;FCO;2023-05-19;12:30;;;1;;NO;No Status;LH;232;321;CD;Flight Cancelled
LH448;FRA;2023-05-19;10:40;2023-05-19;10:43;1;Z50;DP;Flight Departed;STL;2023-05-19;13:30;2023-05-19;13:46;2;E29;LD;Flight Landed;LH;448;333;LD;Flight Landed
LH1306;FRA;2023-05-19;10:40;2023-05-19;10:53;1;B41;DP;Flight Departed;BEY;2023-05-19;15:30;2023-05-19;15:51;;019;LD;Flight Landed;LH;1306;32Q;LD;Flight Landed
2A3714;FRA;2023-05-19;10:41;2023-05-19;10:45;Station;T06;DP;Flight Departed;XIU;2023-05-19;13:07;2023-05-19;13:18;;;LD;Flight Landed;2A;3714;TRN;LD;Flight Landed
2A3534;FRA;2023-05-19;10:42;2023-05-19;10:42;Station;T07;DP;Flight Departed;QKL;2023-05-19;11:32;2023-05-19;11:32;;;LD;Flight Landed;2A;3534;TRN;LD;Flight Landed
LH272;FRA;2023-05-19;10:45;;;1;A11;NO;No Status;LIN;2023-05-19;12:00;;;;;NO;No Status;LH;272;32A;CD;Flight Cancelled
LH430;FRA;2023-05-19;10:45;2023-05-19;11:33;1;Z52;DP;Flight Departed;ORD;2023-05-19;13:00;2023-05-19;13:44;5;M21;LD;Flight Landed;LH;430;74H;LD;Flight Landed
LH490;FRA;2023-05-19;10:45;2023-05-19;11:00;1;Z13;DP;Flight Departed;SEA;2023-05-19;12:20;2023-05-19;12:42;;S15;LD;Flight Landed;LH;490;343;LD;Flight Landed
LH462;FRA;2023-05-19;10:50;2023-05-19;11:18;1;Z54;DP;Flight Departed;MIA;2023-05-19;14:40;2023-05-19;14:50;;;LD;Flight Landed;LH;462;74H;LD;Flight Landed
2A3410;FRA;2023-05-19;10:51;2023-05-19;10:51;Station;T05;DP;Flight Departed;ZWS;2023-05-19;12:08;2023-05-19;12:12;;;LD;Flight Landed;2A;3410;TRN;LD;Flight Landed
LH960;FRA;2023-05-19;10:55;2023-05-19;10:55;1;B31;DP;Flight Departed;GLA;2023-05-19;12:00;2023-05-19;11:53;M;;LD;Flight Landed;LH;960;320;LD;Flight Landed
LH1406;FRA;2023-05-19;10:55;2023-05-19;11:02;1;Z18;DP;Flight Departed;BEG;2023-05-19;12:40;2023-05-19;12:54;2;;LD;Flight Landed;LH;1406;32A;LD;Flight Landed
LH400;FRA;2023-05-19;11:00;2023-05-19;11:13;1;Z64;DP;Flight Departed;JFK;2023-05-19;13:45;2023-05-19;13:34;1;007;LD;Flight Landed;LH;400;346;LD;Flight Landed
LH758;FRA;2023-05-19;11:00;2023-05-19;11:15;1;B22;DP;Flight Departed;MAA;2023-05-20;00:05;2023-05-20;00:33;3;;LD;Flight Landed;LH;758;343;LD;Flight Landed
LH442;FRA;2023-05-19;11:05;2023-05-19;11:32;1;Z15;DP;Flight Departed;DTW;2023-05-19;13:50;2023-05-19;14:34;N;D05;LD;Flight Landed;LH;442;78S;LD;Flight Landed
LH1130;FRA;2023-05-19;11:05;2023-05-19;11:20;1;A34;DP;Flight Departed;BCN;2023-05-19;13:05;2023-05-19;13:13;1;;LD;Flight Landed;LH;1130;32Q;LD;Flight Landed
LH1292;FRA;2023-05-19;11:05;2023-05-19;11:21;1;Z24;DP;Flight Departed;LCA;2023-05-19;15:40;2023-05-19;16:08;;;LD;Flight Landed;LH;1292;32Q;LD;Flight Landed
2A3610;FRA;2023-05-19;11:07;2023-05-19;11:42;Station;T06;DP;Flight Departed;QKL;2023-05-19;12:05;2023-05-19;12:35;;;LD;Flight Landed;2A;3610;TRN;LD;Flight Landed
2A3648;FRA;2023-05-19;11:07;2023-05-19;11:42;Station;T06;DP;Flight Departed;MKF;2023-05-19;13:54;2023-05-19;15:10;;;LD;Flight Landed;2A;3648;TRN;LD;Flight Landed
LH568;FRA;2023-05-19;11:15;2023-05-19;11:58;1;B30;DP;Flight Departed;LOS;2023-05-19;16:45;2023-05-19;17:36;I;;LD;Flight Landed;LH;568;333;LD;Flight Landed
LH594;FRA;2023-05-19;11:15;2023-05-19;11:38;1;B32;DP;Flight Departed;ABV;2023-05-19;16:20;2023-05-19;16:56;E;;LD;Flight Landed;LH;594;343;LD;Flight Landed
LH962;FRA;2023-05-19;11:15;2023-05-19;11:30;1;B27;DP;Flight Departed;EDI;2023-05-19;12:10;2023-05-19;12:17;;;LD;Flight Landed;LH;962;321;LD;Flight Landed
2A3508;FRA;2023-05-19;11:21;2023-05-19;11:23;Station;T07;DP;Flight Departed;QDU;2023-05-19;12:39;2023-05-19;12:47;;;LD;Flight Landed;2A;3508;TRN;LD;Flight Landed
2A3550;FRA;2023-05-19;11:24;2023-05-19;11:24;Station;T05;DP;Flight Departed;ZWS;2023-05-19;12:38;2023-05-19;12:36;;;LD;Flight Landed;2A;3550;TRN;LD;Flight Landed
LH590;FRA;2023-05-19;11:25;2023-05-19;11:46;1;B61;DP;Flight Departed;NBO;2023-05-19;20:30;2023-05-19;21:25;;;LD;Flight Landed;LH;590;333;LD;Flight Landed
4Y064;FRA;2023-05-19;11:30;2023-05-19;11:37;1;C14;DP;Flight Departed;TPA;2023-05-19;16:00;2023-05-19;15:50;;;LD;Flight Landed;4Y;064;333;LD;Flight Landed
